x,y
476.1545975169987,319.9034236940083
471.8476758402684,316.97122673438986
467.54699586212587,314.0448330888456
463.24537007373164,311.1178852300036
458.9384917737393,308.1864710285295
454.6325850891307,305.25561753863536
450.33627967067736,302.33239376882614
446.05171885837274,299.41864019265836
441.7570971443704,296.49689241344413
437.4250831639312,293.54523171367174
433.03798773192557,290.5498575252325
428.6140802904322,287.5272443339885
424.18001097339334,284.5009226607075
419.756792142699,281.4875851165203
415.3441998728359,278.4781673622899
410.93701091316086,275.4575415461102
406.5299084954808,272.41970673689934
402.11722004881614,269.393386861071
397.69318840193733,266.4155628861739
393.25402815257416,263.5104877858382
388.80353127641274,260.65350169332805
384.3473096862771,257.80819684832255
379.8910332782296,254.94652324812586
375.44059701621256,252.0728723777778
371.0019504636044,249.19950598730156
366.5750310483498,246.3344519687266
362.1362046109539,243.46913866222613
357.6560609781096,240.59092683123285
353.105189976504,237.68717723917558
348.45418143282996,234.7452506494871
343.6736251737742,231.75250782559607
